ORF_Info,Phi_Post_Arith_Mean,Phi_Post_Median,Phi_Post_Geom_Mean,Phi_Post_Harm_Mean,Phi_Post_SD,logPhi_Post_SD
WBGene00012721,0.613175744,0.600852278,0.592170855,0.56986599,0.157941874,0.270179534
WBGene00012723,1.16806935,1.16528727,1.162305088,1.156500032,0.115792892,0.099824227
WBGene00012727,1.251997281,1.251701278,1.239128619,1.225758309,0.176953654,0.145524644
WBGene00012728,1.23578759,1.231904319,1.215798462,1.195188728,0.22005721,0.182786622
WBGene00012729,1.025262834,1.034174082,1.006028431,0.984948817,0.191509081,0.199974726
WBGene00012738,1.403461033,1.404973519,1.394573615,1.385526202,0.156967013,0.113443855
WBGene00012739,1.113064867,1.10589582,1.095727438,1.077613898,0.193419865,0.179849581
WBGene00012740,0.660606259,0.658576684,0.653436327,0.64592354,0.095683129,0.149868257
WBGene00012747,0.601783469,0.598503156,0.591363381,0.580360184,0.11015825,0.190141389
WBGene00012754,1.30315423,1.301876261,1.294775413,1.286302437,0.147146777,0.114155192
WBGene00012759,2.29295363,2.297035212,2.276042262,2.258848038,0.277122146,0.122449245
WBGene00012761,1.305524477,1.305496122,1.283961319,1.261286891,0.233058162,0.185595151
WBGene00012764,2.215889896,2.204616892,2.20059416,2.18512282,0.259452157,0.118298685
WBGene00012768,2.965465299,2.952860956,2.958648162,2.951803963,0.200877146,0.067986385
WBGene00012769,0.630614185,0.617937763,0.596366889,0.558250039,0.202276843,0.347032073
WBGene00012778,0.428650715,0.415957837,0.405081058,0.380563429,0.1413996,0.344621069
WBGene00012780,0.883331696,0.873404543,0.858609648,0.83260948,0.205240897,0.24316319
WBGene00012781,1.867811194,1.854635544,1.835297288,1.801921633,0.345678657,0.189557918
WBGene00012782,0.590965824,0.59059593,0.581604275,0.571655318,0.102798256,0.182144314
WBGene00012783,0.962587386,0.957864871,0.937077497,0.908641133,0.213595526,0.239363958
WBGene00012794,0.68954858,0.687636376,0.676694467,0.663013927,0.130544801,0.197813398
WBGene00012795,0.557509249,0.555902976,0.546296863,0.534529326,0.110121057,0.2050266
WBGene00012796,0.389547497,0.382792996,0.366397265,0.342547537,0.133919174,0.35869919
WBGene00012804,0.734521934,0.732311847,0.727957408,0.721294797,0.097759572,0.134856658
WBGene00012807,0.757311631,0.742110808,0.73225851,0.705273365,0.190895894,0.266000771
WBGene00012809,1.348292624,1.347838792,1.344373289,1.340397868,0.102213196,0.076667157
WBGene00012812,1.643861044,1.641850222,1.635650927,1.627382149,0.164151846,0.100407335
WBGene00012819,1.035479157,1.03053414,1.015575563,0.994754812,0.19974536,0.200279719
WBGene00012827,0.755636196,0.753535337,0.743101827,0.730079249,0.135837743,0.185476171
WBGene00012829,0.93472393,0.935079201,0.923999037,0.912926855,0.139915415,0.153635669
WBGene00012830,1.493279183,1.490495058,1.481914716,1.470192791,0.18208734,0.124831433
WBGene00012831,1.185780445,1.189070052,1.167291466,1.147707187,0.204756828,0.180577246
WBGene00012834,1.400775981,1.402140513,1.394519648,1.388146039,0.13143495,0.09520505
WBGene00012840,0.53436228,0.52903908,0.50862674,0.480922856,0.161929435,0.324156021
WBGene00012850,0.741303627,0.738795195,0.731881028,0.722136809,0.116987009,0.161798751
WBGene00012851,1.193628776,1.19084884,1.187102996,1.180484239,0.124187487,0.105275387
WBGene00012853,0.884842664,0.868345534,0.849321478,0.810418681,0.243083253,0.295768064
WBGene00012858,0.393069708,0.390680938,0.381474367,0.369124036,0.093391787,0.250510166
WBGene00012859,1.024500653,1.028676655,1.017114308,1.009418596,0.120898746,0.121799339
WBGene00012861,0.78364299,0.778329324,0.764721069,0.744892944,0.169480234,0.225137888
WBGene00012863,0.847413718,0.843036699,0.839983862,0.832366409,0.111208305,0.133881673
WBGene00012878,0.691065359,0.691974006,0.66812541,0.642815409,0.171714725,0.268403539
WBGene00012879,0.63680664,0.634922115,0.628370066,0.619653822,0.102352593,0.16528824
WBGene00012880,0.839656556,0.833219957,0.817475037,0.794046681,0.189163231,0.236265513
WBGene00012883,1.242999727,1.236227501,1.230192175,1.217209652,0.177774172,0.144857121
WBGene00012885,1.330498397,1.327012733,1.318201369,1.305600508,0.179329142,0.13747625
WBGene00012888,0.678217794,0.679208092,0.672274953,0.666147487,0.088744128,0.134026934
WBGene00012890,1.073169502,1.072532977,1.05974089,1.045768447,0.167396069,0.160786617
WBGene00012892,0.434353113,0.433007846,0.419907726,0.404497556,0.109445717,0.26669154
WBGene00012895,0.767561563,0.765564359,0.759888961,0.752037633,0.107546603,0.143009544
WBGene00012897,2.087965392,2.082755742,2.080226746,2.072473665,0.179818724,0.086342778
WBGene00012899,0.388612559,0.386368122,0.374721357,0.359603687,0.100576448,0.278228329
WBGene00012900,0.568067461,0.570547938,0.552416083,0.535611196,0.130262866,0.242194243
WBGene00012901,1.140631484,1.142292954,1.137380898,1.134108366,0.085951163,0.075765321
WBGene00012903,1.373154277,1.373003121,1.36401132,1.354626792,0.15695086,0.116569823
WBGene00012905,1.432556106,1.433281386,1.412923539,1.392810627,0.23509618,0.167818115
WBGene00012906,1.044879027,1.044175752,1.037322872,1.029628852,0.124813285,0.121307733
WBGene00012907,1.525183246,1.520468086,1.522562879,1.519940772,0.089474572,0.058706139
WBGene00012909,1.466796653,1.465793223,1.460652562,1.454471683,0.134035825,0.09190728
WBGene00012910,0.893129168,0.887932446,0.861327718,0.826524996,0.231664024,0.277610045
WBGene00012911,0.902181477,0.901596214,0.898138012,0.894043824,0.085043047,0.095229286
WBGene00012913,0.678193626,0.6738635,0.646238904,0.611391771,0.202762026,0.321088389
WBGene00012915,0.930121575,0.934226757,0.924930927,0.919602195,0.097221527,0.106681341
WBGene00012916,1.155697974,1.156736824,1.149657949,1.143492608,0.117242759,0.103071371
WBGene00012919,1.628527691,1.622245223,1.60951731,1.589941214,0.246346465,0.154869584
WBGene00012920,0.898078558,0.894692706,0.886827643,0.875083985,0.140088845,0.16098507
WBGene00012926,0.878959004,0.8799844,0.858362003,0.836259666,0.185722334,0.222871995
WBGene00012927,0.93858582,0.933695278,0.929760433,0.92073965,0.127945438,0.138547252
WBGene00012931,0.87344858,0.867117349,0.840729316,0.805525494,0.23318809,0.284119323
WBGene00012932,1.387257461,1.387130357,1.376714001,1.365986159,0.16986609,0.124374214
WBGene00012937,1.188064338,1.190684193,1.176696611,1.165008474,0.162559876,0.140039811
WBGene00012941,0.324996194,0.323232313,0.314666583,0.303480325,0.079717546,0.261238076
WBGene00012942,3.319944672,3.306622462,3.31295761,3.3059594,0.215456252,0.065003763
WBGene00012948,0.486225272,0.48426307,0.475390834,0.464101397,0.101119353,0.215821461
WBGene00012950,0.660656789,0.659688867,0.651075384,0.641133201,0.111015983,0.173205549
WBGene00012951,0.808641651,0.808399073,0.801336101,0.793854163,0.107812216,0.135884084
WBGene00012955,1.125904959,1.121768479,1.100069612,1.073165329,0.237904179,0.219024612
WBGene00012959,0.697677943,0.696485377,0.687947579,0.677858495,0.114876716,0.169802927
WBGene00012964,2.802617669,2.795536467,2.793070286,2.783501499,0.231327702,0.082774206
WBGene00012965,2.547621027,2.523245271,2.504399983,2.460404131,0.468242599,0.186638103
WBGene00012966,1.068393428,1.065103944,1.058034792,1.047503336,0.147971063,0.140584828
WBGene00012967,0.736145811,0.734075905,0.72964563,0.722989026,0.096949399,0.134336543
WBGene00012968,1.221648072,1.207598546,1.206616272,1.191094516,0.189423445,0.159171209
WBGene00012973,0.81598796,0.795936441,0.780021883,0.741396796,0.238131492,0.308783376
WBGene00012977,0.873536629,0.870825636,0.866576445,0.85960874,0.110383718,0.126860903
WBGene00012978,1.644435557,1.643958449,1.641380192,1.638319043,0.100232956,0.061076322
WBGene00012980,1.130043724,1.124760366,1.119390275,1.108495154,0.153911723,0.138803116
WBGene00012989,0.910087426,0.907218949,0.902091395,0.893882791,0.119541826,0.134056654
WBGene00012992,0.900331337,0.896200514,0.888022562,0.87528635,0.147206822,0.16793763
WBGene00012995,0.804710752,0.80000907,0.785076906,0.763406448,0.17215449,0.228804384
WBGene00012996,1.243875117,1.243903763,1.224737717,1.204781547,0.215114634,0.178648488
WBGene00012999,1.626712742,1.629231795,1.610021664,1.592963566,0.23111083,0.144860589
WBGene00013004,0.949822165,0.951592285,0.943871212,0.937813581,0.10568184,0.112833505
WBGene00013007,0.988223621,0.991846675,0.981686436,0.974987287,0.112633873,0.116147477
WBGene00013009,0.509562942,0.507976803,0.497570805,0.484846365,0.108497036,0.222725688
WBGene00013011,1.217521181,1.20980173,1.202601183,1.187260576,0.189165235,0.15861606
WBGene00013014,1.245803471,1.241054297,1.234666253,1.223415418,0.166094286,0.134738149
WBGene00013015,1.07219347,1.069663011,1.064990022,1.057703256,0.123869138,0.11669743
WBGene00013018,1.104879562,1.10802551,1.096545268,1.087995393,0.134376374,0.124131951
WBGene00013020,1.223653376,1.222085196,1.216786177,1.209830769,0.129089898,0.106629515
WBGene00013021,0.600140772,0.600995379,0.592901421,0.585461902,0.092098825,0.157469514
WBGene00013023,0.751503558,0.741455449,0.723001095,0.692421867,0.202894081,0.285563122
WBGene00013025,2.413685489,2.409870376,2.410831935,2.407983315,0.117547824,0.048658955
WBGene00013026,0.645659134,0.645450748,0.637139812,0.628208888,0.102945138,0.165520579
WBGene00013029,1.049232716,1.048776332,1.031441518,1.012715939,0.189834705,0.188097677
WBGene00013030,1.085090235,1.078581059,1.08025943,1.075368084,0.101931687,0.094910828
WBGene00013036,1.261487524,1.26127783,1.256590391,1.25163069,0.110614966,0.088610039
WBGene00013037,0.453704251,0.453425326,0.441053781,0.426897405,0.103535745,0.245589488
WBGene00013039,0.682337049,0.684278426,0.675706402,0.668904749,0.094253464,0.14104178
WBGene00013043,0.547833103,0.544527205,0.531518883,0.513616668,0.129467492,0.253362715
WBGene00013048,0.699514002,0.696127083,0.682948076,0.665552284,0.149731238,0.223012589
WBGene00013052,0.778288661,0.780815074,0.765533908,0.752026621,0.137609981,0.185244013
WBGene00013055,0.646839318,0.622489849,0.606052944,0.563171846,0.227643191,0.371650313
WBGene00013058,0.30105475,0.294379915,0.286053084,0.270106678,0.093672679,0.328667351
WBGene00013079,1.181733687,1.181305306,1.165148782,1.147473046,0.193656948,0.171307892
WBGene00013085,0.745039721,0.744287966,0.734804002,0.72425201,0.122258133,0.168230602
WBGene00013086,0.883011017,0.887665847,0.87453798,0.865760633,0.120720185,0.140467803
WBGene00013087,1.044348306,1.04637583,1.020102372,0.994393198,0.220522225,0.221234564
WBGene00013089,0.394033203,0.383881997,0.3726472,0.349926795,0.12800378,0.343942397
WBGene00013091,0.256878351,0.253172973,0.244822652,0.231955073,0.077384601,0.318824371
WBGene00013095,1.058750982,1.059247248,1.053780103,1.048749876,0.102138011,0.097471106
WBGene00013096,1.087900089,1.088641243,1.077458458,1.066738555,0.149397382,0.140169186
WBGene00013100,0.946573928,0.949923307,0.930062134,0.912584982,0.173080146,0.191120146
WBGene00013103,1.083748059,1.08581863,1.080035408,1.07625784,0.089097031,0.083309575
WBGene00013104,1.036057152,1.035091207,1.022030599,1.007279199,0.167395595,0.1677607
WBGene00013105,0.640770288,0.628789448,0.604458575,0.565686231,0.211440693,0.352640456
WBGene00013107,1.564976687,1.56346792,1.5613282,1.5576662,0.106784528,0.068460642
WBGene00013109,0.870847976,0.874064467,0.853679101,0.835366478,0.168727466,0.203821652
WBGene00013120,0.740196315,0.725862826,0.713101611,0.684461783,0.197250498,0.279491818
WBGene00013121,0.645427409,0.639013524,0.628895804,0.610765723,0.142073917,0.234173909
WBGene00013127,1.827477579,1.832920821,1.817904823,1.808254799,0.186542875,0.10289077
WBGene00013128,0.819065371,0.818490539,0.811306153,0.80322911,0.111209439,0.13966574
WBGene00013132,0.71304444,0.711335271,0.704398668,0.695408543,0.109358351,0.158266066
WBGene00013135,0.75171254,0.752734051,0.747920302,0.744081101,0.075144036,0.10106968
WBGene00013136,0.827223383,0.825345572,0.817948815,0.808392372,0.122320716,0.151820585
WBGene00013139,0.479883115,0.477510424,0.466612557,0.452495318,0.110271723,0.242313439
WBGene00013140,1.040713308,1.038566648,1.03420303,1.027601139,0.115929585,0.112638598
WBGene00013142,0.621781773,0.61358308,0.598724657,0.574692866,0.167409237,0.280591663
WBGene00013144,1.365842872,1.364872606,1.358998096,1.352045608,0.135955365,0.100803131
WBGene00013146,0.459193173,0.447012757,0.438570535,0.416188486,0.135182234,0.312181347
WBGene00013150,1.382286372,1.381432387,1.37106808,1.359521995,0.174186196,0.12888907
WBGene00013158,1.553125426,1.557940846,1.536364433,1.51900658,0.225314861,0.149033725
WBGene00013169,1.1127514,1.109856146,1.101759575,1.090554233,0.155460859,0.141991036
WBGene00013175,0.790909656,0.78259639,0.780335288,0.769386694,0.127693461,0.166111313
WBGene00013180,1.35830115,1.360845656,1.353371404,1.348359448,0.114920868,0.085750607
WBGene00013181,1.857386946,1.851731117,1.849803388,1.842187659,0.167706335,0.090694964
WBGene00013187,0.986500923,0.980405754,0.982296331,0.978091053,0.091141149,0.092586806
WBGene00013188,0.744597766,0.747613177,0.736874901,0.72887429,0.105692025,0.146131463
WBGene00013192,1.452377249,1.450529198,1.447056953,1.441679604,0.123888475,0.086015825
WBGene00013194,0.901885807,0.897689761,0.886922308,0.871606121,0.16304469,0.184873404
WBGene00013195,0.877712099,0.876411424,0.869367409,0.860832351,0.119890085,0.139432943
WBGene00013197,0.465018639,0.461771216,0.454492341,0.443312603,0.096705985,0.218534599
WBGene00013200,1.371589479,1.37098548,1.358860978,1.345861735,0.185384443,0.137667914
WBGene00013209,1.211363123,1.214969441,1.204525827,1.197566023,0.127788058,0.107078766
WBGene00013210,1.116094564,1.114929361,1.107887968,1.099537473,0.134525288,0.122301177
WBGene00013211,0.728794722,0.732161013,0.699633199,0.667635649,0.199812273,0.295250152
WBGene00013213,1.537128652,1.539626267,1.527510265,1.51772763,0.170837266,0.112754985
WBGene00013216,0.945585315,0.943321379,0.939556601,0.933400179,0.106037981,0.113904563
WBGene00013218,0.561704585,0.554860246,0.541843871,0.52052986,0.14632139,0.275393799
WBGene00013219,1.752458614,1.758576121,1.731470113,1.709604083,0.266909721,0.157352072
WBGene00013221,0.827354206,0.811831382,0.780906084,0.730618882,0.269955518,0.352011877
WBGene00013222,0.5465601,0.548440025,0.538000671,0.529065076,0.095061568,0.18040513
WBGene00013231,0.649464373,0.648247204,0.637675124,0.625413852,0.122006066,0.194260326
WBGene00013235,0.64163386,0.639026983,0.635388742,0.628961488,0.088568167,0.141264839
WBGene00013236,1.413488171,1.406345135,1.399581592,1.385440969,0.197433804,0.141602512
WBGene00013237,1.714501722,1.718333526,1.70109126,1.687345162,0.212287983,0.126410709
WBGene00013238,2.889487745,2.886312528,2.879462769,2.869459154,0.241286245,0.08344244
WBGene00013239,0.944609316,0.943745114,0.935391769,0.925934174,0.130830958,0.141329101
WBGene00013242,0.734669966,0.736588512,0.729942388,0.725088437,0.08242113,0.114622353
WBGene00013243,0.660821693,0.656325865,0.652602502,0.644210187,0.103501401,0.159619226
WBGene00013247,0.677002251,0.675206281,0.668244676,0.659147544,0.107344161,0.163496958
WBGene00013248,0.732839878,0.734829791,0.722145297,0.711014469,0.123264639,0.173902894
WBGene00013253,0.62711549,0.626472788,0.619943394,0.612607475,0.09400871,0.153073651
WBGene00013254,1.73499197,1.733352216,1.723187538,1.711207623,0.201242511,0.117550531
WBGene00013256,0.659296423,0.662611577,0.654511932,0.649605148,0.078661912,0.12172748
WBGene00013257,0.50744366,0.501610904,0.490821204,0.473422142,0.128181169,0.263329346
WBGene00013259,1.14334918,1.139556417,1.132220383,1.121006141,0.159352792,0.140549379
WBGene00013263,1.799529894,1.797054107,1.790314204,1.780890471,0.18049389,0.102074225
WBGene00013265,0.94664387,0.94535657,0.941557153,0.936394196,0.097642389,0.104374878
WBGene00013266,2.122239566,2.123478461,2.115850414,2.109440779,0.164651627,0.077811582
WBGene00013267,1.146180959,1.148226704,1.140567407,1.134875383,0.112830287,0.099610331
WBGene00013269,1.354291161,1.351521574,1.339193315,1.32403717,0.202357975,0.150393826
WBGene00013273,0.600237719,0.598617227,0.592019469,0.583392951,0.097659933,0.168614639
WBGene00013275,0.752998264,0.752250285,0.743034127,0.732635827,0.120709675,0.165508308
WBGene00013278,1.014472345,1.017601596,1.008126146,1.001629773,0.11236801,0.112922381
WBGene00013280,0.389339339,0.383546102,0.37533947,0.360182473,0.101827843,0.278437171
WBGene00013284,1.510046007,1.504664285,1.504820743,1.499562828,0.125441446,0.083501351
WBGene00013292,0.808814255,0.804218283,0.796588265,0.783955244,0.138933548,0.176731415
WBGene00013297,1.075555842,1.077573362,1.06585658,1.055956844,0.143329991,0.135671636
WBGene00013298,0.319924384,0.312946123,0.301375128,0.282200334,0.108829046,0.353841692
WBGene00013302,0.792250276,0.793798361,0.779742187,0.766681474,0.138297338,0.181167203
WBGene00013303,0.675991211,0.675664852,0.663168884,0.649598221,0.128849036,0.199478609
WBGene00013306,0.902015409,0.905286212,0.889098849,0.875549829,0.150022169,0.17251107
WBGene00013317,0.338034577,0.334788929,0.327659648,0.316675232,0.081903834,0.255489204
WBGene00013321,0.670609369,0.666497975,0.661809884,0.652631968,0.106989105,0.164799749
WBGene00013325,1.683681744,1.678922748,1.678874819,1.674049039,0.127121086,0.075785689
WBGene00013329,0.906301836,0.910550564,0.892237364,0.877409618,0.156391049,0.17995907
WBGene00013332,0.545927978,0.541899272,0.534163635,0.52185333,0.111755252,0.212250837
WBGene00013334,0.859893198,0.863220097,0.836173156,0.810191372,0.195610023,0.24347362
WBGene00013335,0.305188329,0.299856149,0.293753072,0.281593113,0.081612497,0.283580449
WBGene00013340,1.006355515,1.006884697,1.002822209,0.999258552,0.084081095,0.084166911
WBGene00013343,0.870914068,0.870854462,0.867862093,0.864771095,0.07259385,0.084164079
WBGene00013345,0.5666288,0.561528677,0.554521646,0.541877024,0.115602751,0.211239686
WBGene00013348,1.069467943,1.071206893,1.061427324,1.053200005,0.129966641,0.123853721
WBGene00013349,0.948552386,0.942722867,0.926678269,0.903851411,0.20058506,0.219707744
WBGene00013352,1.02689504,1.024637339,1.010509546,0.993690044,0.1821555,0.181302706
